,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
59,1718211439.174,1,220,0,0,185,0,0,3,476176645,-1223604352,0.0,0.6000000238418579,1.3561780452728271,0.0,0.0,0.0,0.0,1.3561780452728271,0.0,26,20900,47.6176645,-122.3604352,2.535818408417098
60,1718211439.405,1,220,0,0,185,0,0,3,476176591,-1223604410,0.0,0.6000000238418579,1.3561780452728271,0.0,0.0,0.0,0.0,1.3561780452728271,0.0,26,20800,47.6176591,-122.360441,2.533890748894101
61,1718211439.662,1,220,0,0,185,0,0,3,476176584,-1223604370,0.0,0.6000000238418579,1.189005970954895,0.0,0.0,0.0,0.0,1.189005970954895,0.0,26,20800,47.6176584,-122.360437,2.5271671109123317
62,1718211439.916,1,220,0,0,185,0,0,3,476176584,-1223604370,0.0,0.6000000238418579,1.189005970954895,0.0,0.0,0.0,0.0,1.189005970954895,0.0,26,20800,47.6176584,-122.360437,2.5367834151629625
63,1718211440.1959999,1,220,0,0,185,0,0,3,476176574,-1223604359,0.0,0.6000000238418579,1.1662956476211548,0.0,0.0,0.0,0.0,1.1662956476211548,0.0,26,20800,47.6176574,-122.3604359,2.532607371841029
64,1718211440.471,1,220,0,0,185,0,0,3,476176574,-1223604359,0.0,0.6000000238418579,1.1662956476211548,0.0,0.0,0.0,0.0,1.1662956476211548,0.0,26,20800,47.6176574,-122.3604359,2.539037674584401
65,1718211440.7319999,1,220,0,0,185,0,0,3,476176562,-1223604381,0.0,0.6000000238418579,1.1581710577011108,0.0,0.0,0.0,0.0,1.1581710577011108,0.0,26,20800,47.6176562,-122.3604381,2.5493945095043005
66,1718211440.984,1,220,0,0,185,0,0,3,476176562,-1223604381,0.0,0.6000000238418579,1.1581710577011108,0.0,0.0,0.0,0.0,1.1581710577011108,0.0,26,20800,47.6176562,-122.3604381,3.6343812327362617
67,1718211441.263,1,220,0,0,185,0,0,3,476176550,-1223604386,0.0,0.6000000238418579,1.176827073097229,0.0,0.0,0.0,0.0,1.176827073097229,0.0,26,20699,47.617655,-122.3604386,3.629105479521808
68,1718211441.5249999,1,220,0,0,185,0,0,3,476176550,-1223604386,0.0,0.6000000238418579,1.1795448064804077,0.0,0.0,0.0,0.0,1.1795448064804077,0.0,26,20699,47.617655,-122.3604386,3.644979048972749
