,timestamp,GPS_INPUT.sysid,GPS_INPUT.compid,GPS_INPUT.time_usec,GPS_INPUT.gps_id,GPS_INPUT.ignore_flags,GPS_INPUT.time_week_ms,GPS_INPUT.time_week,GPS_INPUT.fix_type,GPS_INPUT.lat,GPS_INPUT.lon,GPS_INPUT.alt,GPS_INPUT.hdop,GPS_INPUT.vdop,GPS_INPUT.vn,GPS_INPUT.ve,GPS_INPUT.vd,GPS_INPUT.speed_accuracy,GPS_INPUT.horiz_accuracy,GPS_INPUT.vert_accuracy,GPS_INPUT.satellites_visible,GPS_INPUT.yaw,GPS_INPUT.lat_deg,GPS_INPUT.lon_deg,GPS_INPUT.rate
51,1728412366.1009998,1,220,0,0,185,0,0,3,476198276,-1223631249,0.0,0.6000000238418579,6.346604824066162,0.0,0.0,0.0,0.0,6.346604824066162,0.0,28,12400,47.6198276,-122.3631249,3.474635137977503
52,1728412366.353,1,220,0,0,185,0,0,3,476198276,-1223631249,0.0,0.6000000238418579,6.346604824066162,0.0,0.0,0.0,0.0,6.346604824066162,0.0,28,12400,47.6198276,-122.3631249,3.4578147090250417
53,1728412366.608,1,220,0,0,185,0,0,3,476198221,-1223631369,0.0,0.6000000238418579,6.421209335327148,0.0,0.0,0.0,0.0,6.421209335327148,0.0,28,12400,47.6198221,-122.3631369,3.4758429230101484
54,1728412366.872,1,220,0,0,185,0,0,3,476198221,-1223631369,0.0,0.6000000238418579,6.421209335327148,0.0,0.0,0.0,0.0,6.421209335327148,0.0,28,12400,47.6198221,-122.3631369,3.4429333701953877
55,1728412367.6859999,1,220,0,0,185,0,0,3,476198268,-1223631335,0.0,0.6000000238418579,7.172510147094727,0.0,0.0,0.0,0.0,7.172510147094727,0.0,28,12499,47.6198268,-122.3631335,3.454828101811693
56,1728412367.954,1,220,0,0,185,0,0,3,476198110,-1223631678,0.0,0.6000000238418579,6.6199541091918945,0.0,0.0,0.0,0.0,6.6199541091918945,0.0,28,12499,47.619811,-122.3631678,3.4500604169220024
57,1728412368.22,1,220,0,0,185,0,0,3,476198110,-1223631678,0.0,0.6000000238418579,6.6199541091918945,0.0,0.0,0.0,0.0,6.6199541091918945,0.0,28,12499,47.619811,-122.3631678,3.4488704801661356
58,1728412368.465,1,220,0,0,185,0,0,3,476198188,-1223631602,0.0,0.6000000238418579,6.439929485321045,0.0,0.0,0.0,0.0,6.439929485321045,0.0,28,12600,47.6198188,-122.3631602,3.480682326942172
59,1728412368.707,1,220,0,0,185,0,0,3,476198188,-1223631602,0.0,0.6000000238418579,6.439929485321045,0.0,0.0,0.0,0.0,6.439929485321045,0.0,28,12600,47.6198188,-122.3631602,3.4722222279711272
60,1728412368.984,1,220,0,0,185,0,0,3,476198305,-1223631455,0.0,0.6000000238418579,6.345246315002441,0.0,0.0,0.0,0.0,6.345246315002441,0.0,28,12900,47.6198305,-122.3631455,3.460806341612359
61,1728412369.2419999,1,220,0,0,185,0,0,3,476198305,-1223631455,0.0,0.6000000238418579,6.345246315002441,0.0,0.0,0.0,0.0,6.345246315002441,0.0,28,12900,47.6198305,-122.3631455,3.474031488230915
62,1728412369.5279999,1,220,0,0,185,0,0,3,476198169,-1223631713,0.0,0.6000000238418579,6.252882480621338,0.0,0.0,0.0,0.0,6.252882480621338,0.0,28,13200,47.6198169,-122.3631713,3.4740316321033577
63,1728412369.7519999,1,220,0,0,185,0,0,3,476198169,-1223631713,0.0,0.6000000238418579,6.252882480621338,0.0,0.0,0.0,0.0,6.252882480621338,0.0,28,13200,47.6198169,-122.3631713,3.4596091246722156
64,1728412370.074,1,220,0,0,185,0,0,3,476198284,-1223631553,0.0,0.6000000238418579,6.124485492706299,0.0,0.0,0.0,0.0,6.124485492706299,0.0,28,13600,47.6198284,-122.3631553,3.15357930872597
65,1728412370.313,1,220,0,0,185,0,0,3,476198284,-1223631553,0.0,0.6000000238418579,6.124485492706299,0.0,0.0,0.0,0.0,6.124485492706299,0.0,28,13600,47.6198284,-122.3631553,3.474635137977503
66,1728412370.567,1,220,0,0,185,0,0,3,476198362,-1223631410,0.0,0.6000000238418579,6.098667144775391,0.0,0.0,0.0,0.0,6.098667144775391,0.0,28,13900,47.6198362,-122.363141,3.480682326942172
67,1728412370.849,1,220,0,0,185,0,0,3,476198362,-1223631410,0.0,0.6000000238418579,6.122848033905029,0.0,0.0,0.0,0.0,6.122848033905029,0.0,28,13900,47.6198362,-122.363141,3.4632035489896524
68,1728412371.0779998,1,220,0,0,185,0,0,3,476198382,-1223631337,0.0,0.6000000238418579,6.122848033905029,0.0,0.0,0.0,0.0,6.122848033905029,0.0,28,14100,47.6198382,-122.3631337,3.4710169574280916
69,1728412371.3339999,1,220,0,0,185,0,0,3,476198382,-1223631337,0.0,0.6000000238418579,6.122848033905029,0.0,0.0,0.0,0.0,6.122848033905029,0.0,28,14100,47.6198382,-122.3631337,3.4596091246722156
70,1728412371.612,1,220,0,0,185,0,0,3,476198384,-1223631294,0.0,0.6000000238418579,6.185669898986816,0.0,0.0,0.0,0.0,6.185669898986816,0.0,28,14300,47.6198384,-122.3631294,3.460207629584314
71,1728412371.858,1,220,0,0,185,0,0,3,476198270,-1223631471,0.0,0.6000000238418579,6.20598840713501,0.0,0.0,0.0,0.0,6.20598840713501,0.0,28,14300,47.619827,-122.3631471,3.459608981991871
72,1728412372.11,1,220,0,0,185,0,0,3,476198270,-1223631471,0.0,0.6000000238418579,6.20598840713501,0.0,0.0,0.0,0.0,6.20598840713501,0.0,28,14300,47.619827,-122.3631471,3.4800765743892312
73,1728412372.389,1,220,0,0,185,0,0,3,476198270,-1223631471,0.0,0.6000000238418579,6.20598840713501,0.0,0.0,0.0,0.0,6.20598840713501,0.0,28,14300,47.619827,-122.3631471,3.436426015480821
74,1728412373.214,1,220,0,0,185,0,0,3,476198186,-1223631606,0.0,0.6000000238418579,6.895420074462891,0.0,0.0,0.0,0.0,6.895420074462891,0.0,28,14100,47.6198186,-122.3631606,3.4788658458609185
75,1728412373.442,1,220,0,0,185,0,0,3,476198156,-1223631667,0.0,0.6000000238418579,6.527289390563965,0.0,0.0,0.0,0.0,6.527289390563965,0.0,28,14100,47.6198156,-122.3631667,3.4716195599250685
76,1728412373.6999998,1,220,0,0,185,0,0,3,476198156,-1223631667,0.0,0.6000000238418579,6.527289390563965,0.0,0.0,0.0,0.0,6.527289390563965,0.0,28,14100,47.6198156,-122.3631667,3.4429333701953877
77,1728412373.995,1,220,0,0,185,0,0,3,476198140,-1223631707,0.0,0.6000000238418579,6.424914836883545,0.0,0.0,0.0,0.0,6.424914836883545,0.0,28,14400,47.619814,-122.3631707,3.4698126668599163
78,1728412374.227,1,220,0,0,185,0,0,3,476198140,-1223631707,0.0,0.6000000238418579,6.424914836883545,0.0,0.0,0.0,0.0,6.424914836883545,0.0,28,14400,47.619814,-122.3631707,3.445305731266327
79,1728412374.488,1,220,0,0,185,0,0,3,476198368,-1223631451,0.0,0.6000000238418579,6.208319187164307,0.0,0.0,0.0,0.0,6.208319187164307,0.0,28,14500,47.6198368,-122.3631451,3.4376073790262383
80,1728412374.764,1,220,0,0,185,0,0,3,476198368,-1223631451,0.0,0.6000000238418579,6.208319187164307,0.0,0.0,0.0,0.0,6.208319187164307,0.0,28,14500,47.6198368,-122.3631451,3.439381018608663
81,1728412375.023,1,220,0,0,185,0,0,3,476198461,-1223631266,0.0,0.6000000238418579,6.301451206207275,0.0,0.0,0.0,0.0,6.301451206207275,0.0,28,14600,47.6198461,-122.3631266,3.442933511503584
82,1728412375.2749999,1,220,0,0,185,0,0,3,476198461,-1223631266,0.0,0.6000000238418579,6.301451206207275,0.0,0.0,0.0,0.0,6.301451206207275,0.0,28,14600,47.6198461,-122.3631266,3.4258307292631276
83,1728412375.572,1,220,0,0,185,0,0,3,476198464,-1223631186,0.0,0.6000000238418579,6.350568771362305,0.0,0.0,0.0,0.0,6.350568771362305,0.0,28,14900,47.6198464,-122.3631186,3.2986970343960977
84,1728412375.823,1,220,0,0,185,0,0,3,476198464,-1223631186,0.0,0.6000000238418579,6.351880073547363,0.0,0.0,0.0,0.0,6.351880073547363,0.0,28,14900,47.6198464,-122.3631186,3.6416606870284185
85,1728412376.074,1,220,0,0,185,0,0,3,476198459,-1223631128,0.0,0.6000000238418579,6.351880073547363,0.0,0.0,0.0,0.0,6.351880073547363,0.0,28,15000,47.6198459,-122.3631128,3.615328952557203
86,1728412376.376,1,220,0,0,185,0,0,3,476198455,-1223631079,0.0,0.6000000238418579,6.329133987426758,0.0,0.0,0.0,0.0,6.329133987426758,0.0,28,14900,47.6198455,-122.3631079,3.6264731857783903
87,1728412376.613,1,220,0,0,185,0,0,3,476198455,-1223631079,0.0,0.6000000238418579,6.329133987426758,0.0,0.0,0.0,0.0,6.329133987426758,0.0,28,14900,47.6198455,-122.3631079,3.617944931088708
88,1728412376.883,1,220,0,0,185,0,0,3,476198455,-1223631030,0.0,0.6000000238418579,6.268736362457275,0.0,0.0,0.0,0.0,6.268736362457275,0.0,28,14800,47.6198455,-122.363103,3.616636546740109
89,1728412377.152,1,220,0,0,185,0,0,3,476198455,-1223631030,0.0,0.6000000238418579,6.268736362457275,0.0,0.0,0.0,0.0,6.268736362457275,0.0,28,14800,47.6198455,-122.363103,3.59259930217489
90,1728412377.4269998,1,220,0,0,185,0,0,3,476198343,-1223631200,0.0,0.6000000238418579,6.1864213943481445,0.0,0.0,0.0,0.0,6.1864213943481445,0.0,28,14500,47.6198343,-122.36312,3.606852971112526
91,1728412377.6669998,1,220,0,0,185,0,0,3,476198343,-1223631200,0.0,0.6000000238418579,6.1864213943481445,0.0,0.0,0.0,0.0,6.1864213943481445,0.0,28,14500,47.6198343,-122.36312,3.6159827093722297
92,1728412377.948,1,220,0,0,185,0,0,3,476198343,-1223631200,0.0,0.6000000238418579,6.1864213943481445,0.0,0.0,0.0,0.0,6.1864213943481445,0.0,28,14500,47.6198343,-122.36312,3.6101083281073474
93,1728412378.452,1,220,0,0,185,0,0,3,476198287,-1223631292,0.0,0.6000000238418579,6.699100017547607,0.0,0.0,0.0,0.0,6.699100017547607,0.0,28,14700,47.6198287,-122.3631292,3.632401146678224
94,1728412378.7059999,1,220,0,0,185,0,0,3,476198287,-1223631292,0.0,0.6000000238418579,6.699100017547607,0.0,0.0,0.0,0.0,6.699100017547607,0.0,28,14700,47.6198287,-122.3631292,3.642323844337459
