,timestamp,VISION_POSITION_DELTA.sysid,VISION_POSITION_DELTA.compid,VISION_POSITION_DELTA.time_usec,VISION_POSITION_DELTA.time_delta_usec,VISION_POSITION_DELTA.confidence,VISION_POSITION_DELTA.roll_delta,VISION_POSITION_DELTA.pitch_delta,VISION_POSITION_DELTA.yaw_delta,VISION_POSITION_DELTA.x_delta,VISION_POSITION_DELTA.y_delta,VISION_POSITION_DELTA.z_delta,VISION_POSITION_DELTA.roll,VISION_POSITION_DELTA.pitch,VISION_POSITION_DELTA.yaw,VISION_POSITION_DELTA.x,VISION_POSITION_DELTA.y,VISION_POSITION_DELTA.z,VISION_POSITION_DELTA.rate
23,1718211642.853,255,0,0,112603,99.9134750366211,-0.00048516850802116096,-0.0018330443417653441,-0.0015446029137820005,0.0011177974520251155,-0.0017772411229088902,0.00036037713289260864,0.04130212230438701,359.6454654228146,3.1275720064877532,-0.013223537484009285,-0.040326899266801775,-0.003601778829761315,9.195402500446418
24,1718211642.96,255,0,0,107649,99.90596008300781,0.0,0.0,0.0,0.0010843119816854596,-0.001727605820633471,0.0004869644471909851,0.04130212230438701,359.6454654228146,3.1275720064877532,-0.012139225502323825,-0.042054505087435246,-0.00311481438257033,9.280742582609825
25,1718211643.0749998,255,0,0,104147,99.91165161132812,-0.0002095448289765045,-0.0010634156642481685,-0.001514763687737286,0.0009383723372593522,-0.0015741059323772788,0.0005771120195277035,0.04109257747541051,359.64440200715035,3.126057242800016,-0.011200853165064473,-0.043628611019812524,-0.0025377023630426265,9.13242084693036
26,1718211643.1629999,255,0,0,109159,99.90489196777344,0.0,0.0,0.0,0.0009136763983406126,-0.0015718522481620312,0.0007167503936216235,0.04109257747541051,359.64440200715035,3.126057242800016,-0.01028717676672386,-0.045200463267974555,-0.001820951969421003,9.119926715371605
27,1718211643.297,255,0,0,115511,99.92180633544922,-0.00018250654102303088,-0.0008280142210423946,-0.001176337362267077,0.0007303064921870828,-0.0015647145919501781,0.0008383772801607847,0.04091007093438748,359.6435739929293,3.124880905437749,-0.009556870274536777,-0.046765177859924734,-0.0009825746892602183,9.259258891329369
28,1718211643.395,255,0,0,106275,99.93498992919922,0.0,0.0,0.0,0.0004324144101701677,-0.0013934775488451123,0.0008859565132297575,0.04091007093438748,359.6435739929293,3.124880905437749,-0.00912445586436661,-0.048158655408769846,-9.661817603046075e-05,9.111617589187288
29,1718211643.504,255,0,0,107275,99.92815399169922,0.00048585381591692567,-0.001491687959060073,-0.0009133699350059032,0.0002475953951943666,-0.0014522846322506666,0.0009904262842610478,0.0413959247503044,359.64208230497024,3.123967535502743,-0.008876860469172243,-0.04961094004102051,0.0008938081082305871,9.254974491639407
30,1718211643.628,255,0,0,110084,99.93799591064453,0.0,0.0,0.0,2.6840960344998166e-05,-0.0014697711449116468,0.0011140010319650173,0.0413959247503044,359.64208230497024,3.123967535502743,-0.008850019508827245,-0.05108071118593216,0.0020078091401956044,9.16170370873573
31,1718211643.743,255,0,0,107461,99.93051147460938,0.0013527185656130314,-0.0006517512956634164,-0.0013210087781772017,-0.00043271356844343245,-0.0016073439037427306,0.0012155186850577593,0.042748643315917434,359.6414305536746,3.1226465267245658,-0.009282733077270677,-0.05268805508967489,0.0032233278252533637,9.46521464158514
32,1718211643.826,255,0,0,103476,99.90372467041016,0.0,0.0,0.0,-0.0005330701824277639,-0.001548822270706296,0.0016807591309770942,0.042748643315917434,359.6414305536746,3.1226465267245658,-0.009815803259698441,-0.054236877360381186,0.004904086956230458,9.136591509815787
33,1718211643.9459999,255,0,0,111883,99.93653869628906,-0.0002578776329755783,0.000766486395150423,-0.0037773195654153824,-0.0005638966686092317,-0.0017406828701496124,0.0024752954486757517,0.042490765682941856,359.64219704006973,3.1188692071591504,-0.010379699928307673,-0.0559775602305308,0.0073793824049062096,9.186954331398532
34,1718211644.0609999,255,0,0,111719,99.93663024902344,0.0,0.0,0.0,-0.0006770116742700338,-0.0016765935579314828,0.0030912517104297876,0.042490765682941856,359.64219704006973,3.1188692071591504,-0.011056711602577707,-0.05765415378846228,0.010470634115335997,9.157510093217962
35,1718211644.1599998,255,0,0,106218,99.91398620605469,0.0015782229602336884,-0.002351028611883521,-0.005197495687752962,-0.00068764912430197,-0.001452867523767054,0.0035677256528288126,0.044068988643175544,359.63984601145785,3.1136717114713974,-0.011744360726879677,-0.059107021312229335,0.01403835976816481,9.090908893868948
36,1718211644.274,255,0,0,108102,99.89293670654297,0.0,0.0,0.0,-0.000755203131120652,-0.001292284345254302,0.004292071796953678,0.044068988643175544,359.63984601145785,3.1136717114713974,-0.012499563858000329,-0.06039930565748364,0.018330431565118488,8.97666002133782
37,1718211644.382,255,0,0,113377,99.90735626220703,0.0016050073318183422,-0.0019821873866021633,-0.004770689178258181,-0.0008081733249127865,-0.0013393326662480831,0.005064060911536217,0.045673995974993886,359.63786382407125,3.1089010222931392,-0.013307737182913115,-0.06173863832373172,0.023394492476654705,9.13659250494291
38,1718211644.498,255,0,0,107185,99.91053009033203,0.0,0.0,0.0,-0.0009644381352700293,-0.0012239981442689896,0.005210956558585167,0.045673995974993886,359.63786382407125,3.1089010222931392,-0.014272175318183145,-0.06296263646800071,0.02860544903523987,9.157509093529075
39,1718211644.592,255,0,0,107921,99.88533020019531,0.0012991037219762802,-0.001539865043014288,-0.004904724191874266,-0.0011815610341727734,-0.0012709158472716808,0.005772293545305729,0.046973099696970166,359.63632395902823,3.103996298101265,-0.015453736352355918,-0.06423355231527239,0.0343777425805456,9.203866221384557
40,1718211644.721,255,0,0,110203,99.90898132324219,0.0,0.0,0.0,-0.001247972366400063,-0.0012798478128388524,0.006751381326466799,0.046973099696970166,359.63632395902823,3.103996298101265,-0.01670170871875598,-0.06551340012811124,0.0411291239070124,9.345794975606658
41,1718211644.813,255,0,0,116581,99.86448669433594,0.002246343530714512,0.0004942975356243551,-0.005844066850841045,-0.0014938024105504155,-0.0013495138846337795,0.008083962835371494,0.04921944322768468,359.63681825656386,3.098152231250424,-0.018195511129306396,-0.06686291401274502,0.049213086742383894,9.620009637661099
42,1718211644.937,255,0,0,108045,99.90408325195312,0.0,0.0,0.0,-0.0016480517806485295,-0.0009861437138170004,0.008323033340275288,0.04921944322768468,359.63681825656386,3.098152231250424,-0.019843562909954926,-0.06784905772656202,0.05753612008265918,9.610764742827564
43,1718211645.03,255,0,0,109326,99.91571044921875,-0.0003438498533796519,0.0006599726038984954,-0.004834749270230532,-0.0015804851427674294,-0.0009827051544561982,0.00908263586461544,0.048875593374305026,359.63747822916775,3.0933174819801934,-0.021424048052722355,-0.06883176288101822,0.06661875594727462,9.837678344837938
44,1718211645.1439998,255,0,0,105320,99.8892593383789,0.0,0.0,0.0,-0.001496021170169115,-0.0009326011640951037,0.009307927452027798,0.048875593374305026,359.63747822916775,3.0933174819801934,-0.02292006922289147,-0.06976436404511333,0.07592668339930242,9.955201280933148
45,1718211645.2749999,255,0,0,113138,99.91136169433594,0.0030435731168836355,0.0010633815545588732,-0.0033458939287811518,-0.0014615055406466126,-0.0007835597498342395,0.010244605131447315,0.05191916649118866,359.6385416107223,3.0899715880514123,-0.024381574763538083,-0.07054792379494756,0.08617128853074973,9.97008952225244
46,1718211645.391,255,0,0,105329,99.89344787597656,0.0,0.0,0.0,-0.0011504438007250428,-0.0006842699367552996,0.009669528342783451,0.05191916649118866,359.6385416107223,3.0899715880514123,-0.025532018564263126,-0.07123219373170286,0.09584081687353319,10.240655041899652
47,1718211645.4859998,255,0,0,108462,99.89244842529297,7.266462489496917e-05,-0.0003414072562009096,-0.0023622997105121613,-0.0012330259196460247,-0.0007298774435184896,0.009820625185966492,0.05199183111608363,359.6382002034661,3.0876092883409,-0.02676504448390915,-0.07196207117522135,0.10566144205949968,10.362693942080593
48,1718211645.579,255,0,0,106098,99.91163635253906,0.0,0.0,0.0,-0.0014197311829775572,-0.0006495767738670111,0.009450347162783146,0.05199183111608363,359.6382002034661,3.0876092883409,-0.028184775666886708,-0.07261164794908836,0.11511178922228282,10.554089815991182
49,1718211645.6769998,255,0,0,109567,99.86593627929688,0.0008444635896012187,-0.0003122760390397161,-0.0016221527475863695,-0.0013953204033896327,-0.0010731011861935258,0.00958686601370573,0.05283629470568485,359.6378879274271,3.0859871355933137,-0.02958009607027634,-0.07368474913528189,0.12469865523598855,10.610079629276182
50,1718211645.768,255,0,0,75751,99.58445739746094,0.0,0.0,0.0,-0.001142465858720243,-0.0009620030759833753,0.006509828846901655,0.05283629470568485,359.6378879274271,3.0859871355933137,-0.030722561928996583,-0.07464675221126527,0.1312084840828902,10.958903823254106
51,1718211645.822,255,0,0,79111,99.54991149902344,0.0,0.0,0.0,-0.0009692122112028301,-0.0011186497285962105,0.0067845555022358894,0.05283629470568485,359.6378879274271,3.0859871355933137,-0.031691774140199414,-0.07576540193986148,0.1379930395851261,10.946908081476781
52,1718211645.9069998,255,0,0,75386,99.51409149169922,0.003110266290605068,0.0007270351052284241,-0.003939205780625343,-0.0003488427901174873,-0.0012066715862601995,0.006463214289397001,0.05594656099628992,359.6386149625323,3.0820479298126884,-0.0320406169303169,-0.07697207352612168,0.1444562538745231,11.104942439979343
53,1718211645.9789999,255,0,0,78370,99.63733673095703,0.0,0.0,0.0,0.0005446870345622301,-0.0017861585365608335,0.006677429657429457,0.05594656099628992,359.6386149625323,3.0820479298126884,-0.03149592989575467,-0.07875823206268251,0.15113368353195256,11.350738793209482
54,1718211646.07,255,0,0,77329,99.63988494873047,0.0,0.0,0.0,0.001414259895682335,-0.0020436057820916176,0.006572248879820108,0.05594656099628992,359.6386149625323,3.0820479298126884,-0.030081670000072336,-0.08080183784477413,0.15770593241177266,11.648223594135764
55,1718211646.166,255,0,0,82225,99.67884063720703,0.0019928778056055307,0.004244641866534948,-0.005218898877501488,0.002320675179362297,-0.002990595530718565,0.0067412760108709335,0.05793943880189545,359.64285960439884,3.076829030935187,-0.02776099482071004,-0.08379243337549269,0.1644472084226436,11.990407797259587
56,1718211646.227,255,0,0,81179,99.58650207519531,0.0,0.0,0.0,0.0027348543517291546,-0.002920011756941676,0.006406659726053476,0.05793943880189545,359.64285960439884,3.076829030935187,-0.025026140468980884,-0.08671244513243437,0.17085386814869707,11.947432826909798
57,1718211646.312,255,0,0,79560,99.48733520507812,0.0,0.0,0.0,0.0028153450693935156,-0.002662112470716238,0.0059739951975643635,0.05793943880189545,359.64285960439884,3.076829030935187,-0.02221079539958737,-0.0893745576031506,0.17682786334626144,12.353303009949519
58,1718211646.393,255,0,0,82057,99.56501770019531,-0.00040865372284315526,0.0008212768007069826,-0.001474451390095055,0.0022806415800005198,-0.0028472079429775476,0.0056765880435705185,0.05753078507905229,359.64368088119954,3.075354579545092,-0.01993015381958685,-0.09222176554612815,0.18250445138983196,12.468829071848575
59,1718211646.477,255,0,0,78550,99.57095336914062,0.0,0.0,0.0,0.0023323772475123405,-0.0023329888936132193,0.0050098104402422905,0.05753078507905229,359.64368088119954,3.075354579545092,-0.01759777657207451,-0.09455475443974137,0.18751426183007425,12.345678067538092
60,1718211646.546,255,0,0,82344,99.66748809814453,0.0,0.0,0.0,0.002362943720072508,-0.0020103896968066692,0.005038830917328596,0.05753078507905229,359.64368088119954,3.075354579545092,-0.015234832852002,-0.09656514413654804,0.19255309274740284,12.594457969343395
61,1718211646.6399999,255,0,0,80104,99.57353973388672,0.0035766379442065954,0.002237502718344331,0.0014189661014825106,0.0023720846511423588,-0.001929506310261786,0.00456199049949646,0.06110742302325889,359.6459183839179,3.0767735456465743,-0.012862748200859642,-0.09849465044680983,0.1971150832468993,12.422361057861824
62,1718211646.738,255,0,0,79481,99.49755096435547,0.0,0.0,0.0,0.0023579425178468227,-0.0018882285803556442,0.004390468820929527,0.06110742302325889,359.6459183839179,3.0767735456465743,-0.010504805683012819,-0.10038287902716547,0.20150555206782883,12.49999888241301
63,1718211646.7919998,255,0,0,77895,99.55073547363281,0.0,0.0,0.0,0.002022113651037216,-0.001290759420953691,0.004180167336016893,0.06110742302325889,359.6459183839179,3.0767735456465743,-0.008482692031975603,-0.10167363844811916,0.20568571940384572,12.399254857020555
64,1718211646.8609998,255,0,0,80152,99.64188385009766,0.004396338015794754,0.005022225435823202,0.0029973583295941353,0.0022885212674736977,-0.0013345900224521756,0.0040984670631587505,0.06550376103905364,359.6509406093537,3.0797709039761685,-0.006194170764501905,-0.10300822847057134,0.20978418646700447,12.492191829108242
65,1718211646.9429998,255,0,0,77713,99.5758285522461,0.0,0.0,0.0,0.0021424663718789816,-0.001275718561373651,0.0039005561266094446,0.06550376103905364,359.6509406093537,3.0797709039761685,-0.0040517043926229235,-0.10428394703194499,0.21368474259361392,12.58653251607825
66,1718211647.0649998,255,0,0,82264,99.53211975097656,0.0,0.0,0.0,0.0022164168767631054,-0.0013150714803487062,0.004065758548676968,0.06550376103905364,359.6509406093537,3.0797709039761685,-0.001835287515859818,-0.1055990185122937,0.2177505011422909,12.36858483300893
67,1718211647.105,255,0,0,82686,99.4690170288086,-0.0006018410786055028,0.004014845006167889,0.003351622261106968,0.0023080857936292887,-0.0010906358947977424,0.0038632655050605536,0.06490191996044814,359.6549554543599,3.0831225262372755,0.0004727982777694706,-0.10668965440709144,0.22161376664735144,12.492193689427378
68,1718211647.1829998,255,0,0,83205,99.3780746459961,0.0,0.0,0.0,0.002370188245549798,-0.0010476085590198636,0.003819636767730117,0.06490191996044814,359.6549554543599,3.0831225262372755,0.0028429865233192686,-0.1077372629661113,0.22543340341508156,12.49999888241301
69,1718211647.297,255,0,0,76526,99.51290893554688,0.0,0.0,0.0,0.0021103601902723312,-0.0010902994545176625,0.003415311686694622,0.06490191996044814,359.6549554543599,3.0831225262372755,0.0049533467135916,-0.10882756242062896,0.22884871510177618,12.484394521730396
70,1718211647.356,255,0,0,81327,99.51344299316406,-0.002019073348492384,0.0018134481506422162,0.004045864101499319,0.0024710590951144695,-0.001391579513438046,0.0035747727379202843,0.06288284661195576,359.6567689025105,3.0871683903387748,0.007424405808706069,-0.11021914193406701,0.23242348783969646,12.040939096469668
71,1718211647.432,255,0,0,80181,99.59559631347656,0.0,0.0,0.0,0.002310695592314005,-0.0016153166070580482,0.0035712881945073605,0.06288284661195576,359.6567689025105,3.0871683903387748,0.009735101401020074,-0.11183445854112506,0.23599477603420382,12.63423922857806
72,1718211647.507,255,0,0,80570,99.4764633178711,0.0,0.0,0.0,0.0020704769995063543,-0.0010809305822476745,0.0033393260091543198,0.06288284661195576,359.6567689025105,3.0871683903387748,0.011805578400526429,-0.11291538912337273,0.23933410204335814,12.820513290766446
73,1718211647.592,255,0,0,78502,99.48453521728516,-0.003050725907087326,-0.001445255009457469,0.004315508529543877,0.002002781955525279,-0.0011384938843548298,0.0030098790302872658,0.05983212070486843,359.65532364750106,3.0914838988683186,0.013808360356051708,-0.11405388300772756,0.2423439810736454,12.49999888241301
74,1718211647.671,255,0,0,79436,99.50701904296875,0.0,0.0,0.0,0.0020292990375310183,-0.0009618496987968683,0.0029920428059995174,0.05983212070486843,359.65532364750106,3.0914838988683186,0.015837659393582726,-0.11501573270652443,0.24533602387964493,12.49999888241301
75,1718211647.7549999,255,0,0,85289,99.53218841552734,0.0,0.0,0.0,0.0019616037607192993,-0.0010170736350119114,0.003055694280192256,0.05983212070486843,359.65532364750106,3.0914838988683186,0.017799263154302025,-0.11603280634153634,0.24839171815983718,12.45329868990045
76,1718211647.8439999,255,0,0,78680,99.5758285522461,-0.0034209529403597116,-0.0024709904100745916,0.003331282874569297,0.0019174686167389154,-0.0006420996505767107,0.0026237901765853167,0.05641116776450872,359.652852657091,3.094815181742888,0.01971673177104094,-0.11667490599211305,0.2510155083364225,12.690353609802028
77,1718211647.9129999,255,0,0,82051,99.58096313476562,0.0,0.0,0.0,0.0018060324946418405,-0.0006589106633327901,0.0027191718108952045,0.05641116776450872,359.652852657091,3.094815181742888,0.02152276426568278,-0.11733381665544584,0.2537346801473177,12.515646034604716
78,1718211647.993,255,0,0,80328,99.58318328857422,0.0,0.0,0.0,0.0017816731706261635,-0.0008211805252358317,0.0024371726904064417,0.05641116776450872,359.652852657091,3.094815181742888,0.023304437436308945,-0.11815499718068168,0.25617185283772415,12.399254857020555
79,1718211648.079,255,0,0,78290,99.54190063476562,-0.0033946235198527575,-0.003022188087925315,0.0031196263153105974,0.0014911318430677056,-0.0007405941723845899,0.002276327693834901,0.05301654424465596,359.64983046900306,3.0979348080581985,0.02479556927937665,-0.11889559135306627,0.25844818053155905,12.682308962377183
80,1718211648.207,255,0,0,78812,99.52269744873047,0.0,0.0,0.0,0.0015887009212747216,-0.0006664650863967836,0.0021898711565881968,0.05301654424465596,359.64983046900306,3.0979348080581985,0.026384270200651372,-0.11956205643946305,0.26063805168814724,12.492191829108242
81,1718211648.2229998,255,0,0,79651,99.5970687866211,0.0,0.0,0.0,0.0016109521966427565,-0.0007396640721708536,0.0020739578176289797,0.05301654424465596,359.64983046900306,3.0979348080581985,0.02799522239729413,-0.1203017205116339,0.2627120095057762,12.315270386329102
